DeviceID: 
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,torque,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,imuangle4,marbtn,calibbtn,target,desired,control
279.956,22518,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3805009,,,,,,,,2.188882,0.8423179,-2.338983,2.27691,1,,999,999,0
279.969,22519,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3781031,,,,,,,,2.271299,0.8697516,-2.55819,2.872642,1,,999,999,0
279.981,22520,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3769042,,,,,,,,2.266856,0.8820501,-1.946114,2.30428,1,,999,999,0
279.994,22521,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3742067,,,,,,,,2.034253,0.6737067,-2.20539,2.647875,1,,999,999,0
280.006,22522,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.373907,,,,,,,,2.130297,0.645006,-2.144627,2.338036,1,,999,999,0
280.018,22523,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.373907,,,,,,,,2.019968,1.150814,-2.704313,2.110157,1,,999,999,0
280.031,22524,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3719588,,,,,,,,1.665617,0.7420592,-2.044977,2.05787,1,,999,999,0
280.043,22525,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3709097,,,,,,,,1.581926,1.064282,-2.764796,1.99234,1,,999,999,0
280.056,22526,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3677626,,,,,,,,2.086585,0.9807563,-3.049423,2.487386,1,,999,999,0
280.068,22527,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.833984,-0.3673131,,,,,,,,1.998758,0.9229179,-2.451198,1.848676,1,,999,999,0
280.081,22528,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.921875,-0.3679125,,,,,,,,2.115203,0.7708116,-2.518897,2.013925,1,,999,999,0
280.093,22529,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.921875,-0.3707598,,,,,,,,2.084743,0.5879155,-2.427316,2.536056,1,,999,999,0
280.105,22530,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.921875,-0.3737571,,,,,,,,2.428348,0.8146436,-2.199764,1.860477,1,,999,999,0
280.118,22531,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.921875,-0.3775037,,,,,,,,2.248495,0.8663579,-2.419857,2.237386,1,,999,999,0
280.13,22532,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.921875,-0.3788524,,,,,,,,2.30565,0.3215688,-1.780567,2.171492,1,,999,999,0
280.143,22533,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.921875,-0.3778034,,,,,,,,2.39095,0.7974721,-2.15133,1.995879,1,,999,999,0
280.155,22534,48,NOERROR,0,0,,,-0.94454,-0.3515625,-0.3515625,-4.921875,-0.3833483,,,,,,,,2.248982,0.9643903,-2.73673,2.316403,1,,999,999,0
