DeviceID: MARS-HOMER
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,torque,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,imuangle4,marbtn,calibbtn,target,desired,control,simulateAng1JumpCmd
54.494,4833,51,NOERROR,1,1,,,-28.32586,1.345158,-1.950928,-11.53538,6.19157,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-30.97669,1539.59,0
54.501,4834,51,NOERROR,1,1,,,-28.45742,1.345158,-1.950928,-11.53538,6.198164,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-31.11052,1436.978,0
54.509,4835,51,NOERROR,1,1,,,-28.59063,1.345158,-1.950928,-11.53538,6.198164,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-31.26406,1553.816,0
54.516,4836,51,NOERROR,1,1,,,-28.72094,1.345158,-2.038819,-11.53538,6.205807,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-31.39894,1460.413,0
54.523,4837,51,NOERROR,1,1,,,-28.85333,1.257267,-2.038819,-11.53538,6.218095,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-31.53432,1448.92,0
54.531,4838,51,NOERROR,1,1,,,-28.9853,1.257267,-2.038819,-11.53538,6.218095,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-31.68961,1580.8,0
54.538,4839,51,NOERROR,1,1,,,-29.11685,1.257267,-2.038819,-11.53538,6.230534,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-31.82603,1471.145,0
54.546,4840,51,NOERROR,1,1,,,-29.25214,1.257267,-2.038819,-11.53538,6.230534,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-31.98259,1577.278,0
54.553,4841,51,NOERROR,1,1,,,-29.39117,1.257267,-2.038819,-11.53538,6.239676,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-32.12004,1431.377,0
54.561,4842,51,NOERROR,1,1,,,-29.53185,1.257267,-2.038819,-11.53538,6.243422,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-32.27769,1555.243,0
54.568,4843,51,NOERROR,1,1,,,-29.67212,1.257267,-2.038819,-11.53538,6.243422,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-32.41616,1432.585,0
54.576,4844,51,NOERROR,1,1,,,-29.81322,1.257267,-2.038819,-11.53538,6.246719,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-32.57498,1563.511,0
54.583,4845,51,NOERROR,1,1,,,-29.95266,1.257267,-2.038819,-11.53538,6.253014,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-32.71445,1449.753,0
54.591,4846,51,NOERROR,1,1,,,-30.09127,1.169377,-2.038819,-11.53538,6.253014,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-32.8744,1592.015,0
54.598,4847,51,NOERROR,1,1,,,-30.22781,1.169377,-2.038819,-11.53538,6.259458,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-33.01488,1485.253,0
54.606,4848,51,NOERROR,1,1,,,-30.36393,1.169377,-2.038819,-11.53538,6.259458,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-33.17597,1624.023,0
54.613,4849,51,NOERROR,1,1,,,-30.50129,1.169377,-2.038819,-11.53538,6.269348,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-33.31742,1496.207,0
54.621,4850,51,NOERROR,1,1,,,-30.64156,1.169377,-2.12671,-11.53538,6.280138,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-33.47963,1614.712,0
54.628,4851,51,NOERROR,1,1,,,-30.78225,1.169377,-2.12671,-11.53538,6.280138,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-33.62205,1486.769,0
54.635,4852,51,NOERROR,1,1,,,-30.92376,1.169377,-2.12671,-11.53538,6.288531,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-33.76492,1482.641,0
54.643,4853,51,NOERROR,1,1,,,-31.06569,1.169377,-2.12671,-11.53538,6.298572,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-33.92882,1621.252,0
54.65,4854,51,NOERROR,1,1,,,-31.20762,1.081486,-2.12671,-11.53538,6.298572,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-34.07264,1493.806,0
54.658,4855,51,NOERROR,1,1,,,-31.34914,1.081486,-2.12671,-11.53538,6.307264,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-34.23755,1638.784,0
54.665,4856,51,NOERROR,1,1,,,-31.4919,1.081486,-2.12671,-11.53538,6.307264,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-34.38231,1502.73,0
54.673,4857,51,NOERROR,1,1,,,-31.63507,1.081486,-2.12671,-11.53538,6.318353,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-34.54828,1643.533,0
54.68,4858,51,NOERROR,1,1,,,-31.77742,1.081486,-2.12671,-11.53538,6.331392,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-34.69397,1520.916,0
54.688,4859,51,NOERROR,1,1,,,-31.92308,1.081486,-2.12671,-11.53538,6.331392,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-34.86099,1643.001,0
54.695,4860,51,NOERROR,1,1,,,-32.06916,1.081486,-2.12671,-11.53538,6.34428,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-35.0076,1506.893,0
54.703,4861,51,NOERROR,1,1,,,-32.21898,1.081486,-2.12671,-11.53538,6.35447,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-35.17565,1628.927,0
54.71,4862,51,NOERROR,1,1,,,-32.36755,1.081486,-2.12671,-11.53538,6.35447,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-35.32316,1499.312,0
54.718,4863,51,NOERROR,1,1,,,-32.51529,1.081486,-2.12671,-11.53538,6.362713,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-35.49224,1654.54,0
54.725,4864,51,NOERROR,1,1,,,-32.6622,0.9935954,-2.12671,-11.53538,6.362713,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-35.64063,1525.003,0
54.733,4865,51,NOERROR,1,1,,,-32.80703,0.9935954,-2.12671,-11.53538,6.371705,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-35.8108,1688.575,0
54.74,4866,51,NOERROR,1,1,,,-32.9527,0.9935954,-2.12671,-11.53538,6.385043,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-35.96007,1550.562,0
54.747,4867,51,NOERROR,1,1,,,-33.09795,0.9935954,-2.12671,-11.53538,6.385043,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-36.10975,1556.856,0
54.755,4868,51,NOERROR,1,1,,,-33.24154,0.9935954,-2.12671,-11.53538,6.39838,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-36.28128,1717.365,0
54.762,4869,51,NOERROR,1,1,,,-33.38762,0.9935954,-2.12671,-11.53538,6.415615,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-36.4318,1568.864,0
54.77,4870,51,NOERROR,1,1,,,-33.53702,0.9935954,-2.12671,-11.53538,6.415615,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-36.60431,1697.291,0
54.777,4871,51,NOERROR,1,1,,,-33.68766,0.9935954,-2.12671,-11.53538,6.430151,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-36.75568,1548.958,0
54.785,4872,51,NOERROR,1,1,,,-33.84287,0.9935954,-2.12671,-11.53538,6.430151,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-36.92913,1672.047,0
54.792,4873,51,NOERROR,1,1,,,-33.99808,0.9057048,-2.12671,-11.53538,6.440342,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-37.08133,1524.099,0
54.8,4874,51,NOERROR,1,1,,,-34.15371,0.9057048,-2.12671,-11.53538,6.446486,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-37.25572,1679.535,0
54.807,4875,51,NOERROR,1,1,,,-34.30518,0.9057048,-2.12671,-11.53538,6.446486,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-37.40873,1564.354,0
54.815,4876,51,NOERROR,1,1,,,-34.45624,0.9057048,-2.12671,-11.53538,6.455478,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-37.58404,1723.726,0
54.822,4877,51,NOERROR,1,1,,,-34.60938,0.9057048,-2.12671,-11.53538,6.466268,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-37.73784,1566.163,0
54.83,4878,51,NOERROR,1,1,,,-34.76334,0.9057048,-2.12671,-11.53538,6.466268,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-37.91415,1719.04,0
54.837,4879,51,NOERROR,1,1,,,-34.9173,0.9057048,-2.12671,-11.53538,6.476159,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-38.06874,1573.19,0
54.845,4880,51,NOERROR,1,1,,,-35.07376,0.9057048,-2.12671,-11.53538,6.476159,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-38.24584,1715.525,0
54.852,4881,51,NOERROR,1,1,,,-35.2298,0.9057048,-2.12671,-11.53538,6.483952,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-38.4012,1569.147,0
54.86,4882,51,NOERROR,1,1,,,-35.38833,0.9057048,-2.12671,-11.53538,6.493393,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-38.57918,1713.522,0
54.867,4883,51,NOERROR,1,1,,,-35.5452,0.9057048,-2.12671,-11.53538,6.493393,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-38.7353,1573.869,0
54.874,4884,51,NOERROR,1,1,,,-35.70332,0.9057048,-2.12671,-11.53538,6.502234,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-38.89175,1564.399,0
54.882,4885,51,NOERROR,1,1,,,-35.85936,0.8178142,-2.12671,-11.53538,6.511826,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-39.07098,1743.063,0
54.889,4886,51,NOERROR,1,1,,,-36.01498,0.8178142,-2.12671,-11.53538,6.511826,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-39.22818,1597.52,0
54.897,4887,51,NOERROR,1,1,,,-36.1731,0.8178142,-2.12671,-11.53538,6.521867,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-39.40823,1743.304,0
54.904,4888,51,NOERROR,1,1,,,-36.33204,0.8178142,-2.12671,-11.53538,6.521867,,,,,,,,-15.49776,0.261159,-2.928609,-11.46777,1,,-94.6555,-39.56615,1584.144,0
