DeviceID: MARS-HOMER
runTime,packetNumber,status,errorString,limb,calib,limbkinparam,limbdynparam,angle1,angle2,angle3,angle4,force,epx,epy,epz,phi1,phi2,phi3,imuangle1,imuangle2,imuangle3,marbtn,calibbtn
144.401,10874,35,NOERROR,2,1,1,0,-88.43607,3.173222,-86.41113,79.64362,15.26176,0.01387929,-0.5083467,0.2626821,-88.43607,5.393518,5.008957E-06,-86,-3,8,1,1
144.415,10875,35,NOERROR,2,1,1,0,-88.43607,2.821659,-86.32324,79.46783,15.20386,0.01384715,-0.5071694,0.2657473,-88.43607,5.062698,5.008957E-06,-86,-3,5,1,1
144.428,10876,35,NOERROR,2,1,1,0,-88.43607,2.557987,-86.14746,79.37994,15.15171,0.01383784,-0.5068285,0.267981,-88.43607,4.815536,5.008957E-06,-85,-3,3,1,1
144.441,10877,35,NOERROR,2,1,1,0,-88.43607,2.206425,-86.05957,79.20416,15.13267,0.01380482,-0.505619,0.2710395,-88.43607,4.482831,5.008957E-06,-86,-3,1,1,1
144.454,10878,35,NOERROR,2,1,1,0,-88.43607,1.942753,-85.7959,78.94049,15.13267,0.01380697,-0.505698,0.273224,-88.43607,4.236152,5.008957E-06,-86,-3,1,1,1
144.468,10879,35,NOERROR,2,1,1,0,-88.43607,1.679081,-85.62012,78.58893,15.1343,0.01379675,-0.5053234,0.2754563,-88.43607,3.987568,5.008957E-06,-85,0,-2,1,1
144.481,10880,35,NOERROR,2,1,1,0,-88.43566,1.415409,-85.26855,78.14948,15.1542,0.01381409,-0.505826,0.277594,-88.43566,3.742671,5.008957E-06,-87,0,0,1,1
144.494,10881,35,NOERROR,2,1,1,0,-88.43483,1.151737,-84.91699,77.62213,15.19508,0.0138349,-0.5063183,0.2797312,-88.43483,3.498244,5.008957E-06,-88,1,1,1,1
144.507,10882,35,NOERROR,2,1,1,0,-88.43317,0.8880653,-84.56543,76.91901,15.25811,0.01386277,-0.5068005,0.281868,-88.43317,3.254278,5.008957E-06,-89,2,1,1,1
144.521,10883,35,NOERROR,2,1,1,0,-88.43068,0.5365028,-84.12598,76.30377,15.34407,0.0138979,-0.5072795,0.2847328,-88.43068,2.928694,5.008957E-06,-89,3,2,1,1
144.534,10884,35,NOERROR,2,1,1,0,-88.4257,0.272831,-83.68652,75.68854,15.43438,0.01396684,-0.5081804,0.2868176,-88.4257,2.689099,5.008957E-06,-90,3,1,1,1
144.547,10885,35,NOERROR,2,1,1,0,-88.42072,-0.07873154,-83.24707,75.0733,15.52508,0.01402336,-0.5086274,0.2896806,-88.42072,2.36497,5.008957E-06,-89,3,2,1,1
144.56,10886,35,NOERROR,2,1,1,0,-88.41325,-0.430294,-82.71973,74.54596,15.6007,0.01411388,-0.5094988,0.29249,-88.41325,2.045578,5.008957E-06,-89,3,2,1,1
144.574,10887,35,NOERROR,2,1,1,0,-88.40536,-0.8697472,-82.19238,74.10651,15.66521,0.01419516,-0.5098985,0.2960794,-88.40536,1.641216,5.008957E-06,-89,2,2,1,1
144.587,10888,35,NOERROR,2,1,1,0,-88.39499,-1.22131,-81.66504,73.66705,15.7221,0.01431082,-0.5107286,0.2988843,-88.39499,1.324213,5.008957E-06,-88,1,3,1,1
144.6,10889,35,NOERROR,2,1,1,0,-88.39001,-1.660763,-81.0498,73.13971,15.76749,0.01437751,-0.5115211,0.3024144,-88.39001,0.9270552,5.008957E-06,-88,0,4,1,1
144.613,10890,35,NOERROR,2,1,1,0,-88.38876,-2.012325,-80.52246,72.61237,15.79096,0.01441088,-0.5123124,0.3052128,-88.38876,0.6128367,5.008957E-06,-88,0,5,1,1
144.627,10891,35,NOERROR,2,1,1,0,-88.38793,-2.451778,-79.90723,72.08502,15.81187,0.01443924,-0.5130551,0.3087359,-88.38793,0.2186846,5.008957E-06,-88,0,5,1,1
144.64,10892,35,NOERROR,2,1,1,0,-88.3871,-2.891232,-79.37988,71.3819,15.82361,0.01445437,-0.5133274,0.3123154,-88.3871,-0.1808057,5.008957E-06,-88,1,4,1,1
144.653,10893,35,NOERROR,2,1,1,0,-88.38628,-3.330685,-78.76465,70.76666,15.84016,0.01448105,-0.5140136,0.3158319,-88.38628,-0.5723585,5.008957E-06,-88,1,5,1,1
144.666,10894,35,NOERROR,2,1,1,0,-88.38544,-3.682247,-78.14941,70.15143,15.85252,0.01452087,-0.5151607,0.3185537,-88.38544,-0.8736399,5.008957E-06,-88,1,5,1,1
144.68,10895,35,NOERROR,2,1,1,0,-88.38461,-4.1217,-77.62207,69.53619,15.8578,0.01453383,-0.5153543,0.3221247,-88.38461,-1.270025,5.008957E-06,-88,2,4,1,1
144.693,10896,35,NOERROR,2,1,1,0,-88.38378,-4.561153,-77.00684,68.83307,15.85672,0.01455846,-0.5159614,0.3256279,-88.38378,-1.657137,5.008957E-06,-88,2,3,1,1
144.706,10897,35,NOERROR,2,1,1,0,-88.38254,-5.000607,-76.3916,68.12994,15.84988,0.014586,-0.5165402,0.3291261,-88.38254,-2.042755,5.008957E-06,-88,1,4,1,1
144.719,10898,35,NOERROR,2,1,1,0,-88.38129,-5.52795,-75.77637,67.42682,15.83635,0.01459834,-0.51658,0.3334124,-88.38129,-2.517053,5.008957E-06,-88,1,5,1,1
144.733,10899,35,NOERROR,2,1,1,0,-88.38005,-5.967403,-75.16113,66.81158,15.82267,0.01462418,-0.5170969,0.3369009,-88.38005,-2.900064,5.008957E-06,-87,1,5,1,1
144.746,10900,35,NOERROR,2,1,1,0,-88.37798,-6.494747,-74.45801,66.19635,15.80239,0.01465445,-0.5175036,0.3411079,-88.37798,-3.361985,5.008957E-06,-87,1,5,1,1
144.759,10901,35,NOERROR,2,1,1,0,-88.37548,-6.9342,-73.84277,65.58112,15.78552,0.01468988,-0.5179583,0.3445844,-88.37548,-3.741968,5.008957E-06,-87,0,6,1,1
144.772,10902,35,NOERROR,2,1,1,0,-88.37216,-7.461544,-73.13965,64.96588,15.78133,0.01472936,-0.5182905,0.3487773,-88.37216,-4.20068,5.008957E-06,-86,0,5,1,1
144.786,10903,35,NOERROR,2,1,1,0,-88.36926,-7.988888,-72.43652,64.26276,15.78133,0.01476401,-0.5185826,0.3529623,-88.36926,-4.657752,5.008957E-06,-86,0,5,1,1
144.799,10904,35,NOERROR,2,1,1,0,-88.36718,-8.428341,-71.82129,63.55963,15.80208,0.014793,-0.5189418,0.3564183,-88.36718,-5.033237,5.008957E-06,-86,0,6,1,1
144.812,10905,35,NOERROR,2,1,1,0,-88.36386,-8.955685,-71.11816,62.85651,15.84513,0.01482932,-0.5191598,0.3605874,-88.36386,-5.487179,5.008957E-06,-87,0,6,1,1
144.825,10906,35,NOERROR,2,1,1,0,-88.3593,-9.483028,-70.41504,62.15338,15.90498,0.01487578,-0.5193374,0.3647475,-88.3593,-5.939528,5.008957E-06,-86,0,6,1,1
144.839,10907,35,NOERROR,2,1,1,0,-88.3568,-10.01037,-69.71191,61.45026,15.9785,0.01490235,-0.5194752,0.3688983,-88.3568,-6.390305,5.008957E-06,-87,0,6,1,1
144.852,10908,35,NOERROR,2,1,1,0,-88.35515,-10.53772,-69.00879,60.74713,16.07581,0.01492022,-0.5195732,0.3730394,-88.35515,-6.839516,5.008957E-06,-87,0,6,1,1
144.865,10909,35,NOERROR,2,1,1,0,-88.3539,-11.06506,-68.39355,60.04401,16.17747,0.01492057,-0.5191926,0.3772524,-88.3539,-7.302167,5.008957E-06,-87,0,6,1,1
144.878,10910,35,NOERROR,2,1,1,0,-88.35266,-11.5924,-67.69043,59.34088,16.26755,0.01493237,-0.5192109,0.3813744,-88.35266,-7.748787,5.008957E-06,-87,0,6,1,1
144.892,10911,35,NOERROR,2,1,1,0,-88.35183,-12.11975,-66.9873,58.72565,16.35048,0.01493931,-0.5191895,0.3854856,-88.35183,-8.193883,5.008957E-06,-86,0,5,1,1
144.905,10912,35,NOERROR,2,1,1,0,-88.351,-12.64709,-66.28418,58.02252,16.41249,0.0149451,-0.5191282,0.3895856,-88.351,-8.637474,5.008957E-06,-86,0,5,1,1
144.918,10913,35,NOERROR,2,1,1,0,-88.35059,-13.17443,-65.58105,57.3194,16.46449,0.01494591,-0.5190272,0.3936742,-88.35059,-9.079577,5.008957E-06,-86,0,6,1,1
144.931,10914,35,NOERROR,2,1,1,0,-88.35017,-13.70178,-64.87793,56.70416,16.50288,0.01494563,-0.5188866,0.3977509,-88.35017,-9.520205,5.008957E-06,-86,0,6,1,1
144.945,10915,35,NOERROR,2,1,1,0,-88.34975,-14.22912,-64.1748,56.00104,16.53444,0.01494422,-0.5187063,0.4018154,-88.34975,-9.959375,5.008957E-06,-86,0,5,1,1
144.958,10916,35,NOERROR,2,1,1,0,-88.34933,-14.75647,-63.47168,55.29791,16.54952,0.01494166,-0.5184865,0.4058673,-88.34933,-10.3971,5.008957E-06,-86,0,6,1,1
144.971,10917,35,NOERROR,2,1,1,0,-88.34892,-15.28381,-62.76855,54.59479,16.55433,0.01493789,-0.5182272,0.4099063,-88.34892,-10.8334,5.008957E-06,-86,0,5,1,1
144.984,10918,35,NOERROR,2,1,1,0,-88.34809,-15.89904,-62.06543,53.89166,16.55791,0.0149185,-0.517293,0.4147263,-88.34809,-11.36633,5.008957E-06,-86,0,6,1,1
144.998,10919,35,NOERROR,2,1,1,0,-88.34726,-16.42639,-61.3623,53.18854,16.56164,0.0149161,-0.5169489,0.4187379,-88.34726,-11.80019,5.008957E-06,-86,0,6,1,1
145.011,10920,35,NOERROR,2,1,1,0,-88.34685,-16.95373,-60.65918,52.39752,16.56071,0.01490874,-0.5165656,0.4227354,-88.34685,-12.23268,5.008957E-06,-86,0,6,1,1
145.024,10921,35,NOERROR,2,1,1,0,-88.34602,-17.48108,-60.04395,51.6944,16.56001,0.01489148,-0.5157077,0.4268152,-88.34602,-12.68437,5.008957E-06,-85,0,5,1,1
145.071,10922,35,NOERROR,2,1,1,0,-88.34353,-19.41467,-57.58301,49.23346,16.55449,0.01484275,-0.5132481,0.4414302,-88.34353,-14.28484,5.008957E-06,-85,0,5,1,1
145.084,10923,35,NOERROR,2,1,1,0,-88.34311,-19.94201,-56.87988,48.61823,16.54812,0.01482912,-0.5126457,0.4453445,-88.34311,-14.7108,5.008957E-06,-85,0,6,1,1
145.097,10924,35,NOERROR,2,1,1,0,-88.3427,-20.46936,-56.17676,47.9151,16.53972,0.01481425,-0.5120048,0.4492424,-88.3427,-15.13547,5.008957E-06,-85,0,6,1,1
145.11,10925,35,NOERROR,2,1,1,0,-88.34187,-20.9967,-55.47363,47.21198,16.53187,0.01480203,-0.5113255,0.4531236,-88.34187,-15.55888,5.008957E-06,-85,0,6,1,1
145.124,10926,35,NOERROR,2,1,1,0,-88.34145,-21.52404,-54.8584,46.59674,16.52371,0.01477237,-0.5101745,0.4570931,-88.34145,-16.00485,5.008957E-06,-85,0,5,1,1
145.137,10927,35,NOERROR,2,1,1,0,-88.34062,-22.13928,-54.15527,45.89362,16.52107,0.01473742,-0.5087119,0.4617224,-88.34062,-16.52866,5.008957E-06,-85,-1,5,1,1
145.15,10928,35,NOERROR,2,1,1,0,-88.33979,-22.66662,-53.45215,45.19049,16.51649,0.01472161,-0.5079129,0.4655514,-88.33979,-16.94912,5.008957E-06,-85,-1,6,1,1
145.163,10929,35,NOERROR,2,1,1,0,-88.33938,-23.19397,-52.74902,44.57526,16.51594,0.01470105,-0.5070763,0.4693622,-88.33938,-17.36837,5.008957E-06,-85,-1,6,1,1
145.177,10930,35,NOERROR,2,1,1,0,-88.33855,-23.72131,-52.0459,43.87213,16.52208,0.014683,-0.5062018,0.4731546,-88.33855,-17.78643,5.008957E-06,-85,-1,6,1,1
145.19,10931,35,NOERROR,2,1,1,0,-88.33772,-24.24865,-51.34277,43.16901,16.52659,0.0146639,-0.5052899,0.4769281,-88.33772,-18.20332,5.008957E-06,-85,-1,6,1,1
145.203,10932,35,NOERROR,2,1,1,0,-88.3373,-24.776,-50.72754,42.55377,16.53568,0.01462749,-0.5039088,0.4807945,-88.3373,-18.64533,5.008957E-06,-85,0,5,1,1
145.216,10933,35,NOERROR,2,1,1,0,-88.33647,-25.30334,-50.02441,41.85065,16.54136,0.01460613,-0.5029226,0.4845306,-88.33647,-19.06031,5.008957E-06,-85,0,5,1,1
145.23,10934,35,NOERROR,2,1,1,0,-88.33606,-25.83068,-49.32129,41.14752,16.54594,0.01458007,-0.5018995,0.4882469,-88.33606,-19.47415,5.008957E-06,-85,0,5,1,1
145.243,10935,35,NOERROR,2,1,1,0,-88.33564,-26.27014,-48.70605,40.53229,16.54594,0.0145623,-0.5011624,0.4912899,-88.33564,-19.80903,5.008957E-06,-85,0,4,1,1
145.256,10936,35,NOERROR,2,1,1,0,-88.33523,-26.79748,-48.09082,39.82916,16.544,0.01452167,-0.4996409,0.4950852,-88.33523,-20.24851,5.008957E-06,-85,0,5,1,1
145.269,10937,35,NOERROR,2,1,1,0,-88.3344,-27.32483,-47.3877,39.21393,16.54011,0.01449617,-0.4985139,0.4987443,-88.3344,-20.65949,5.008957E-06,-85,-1,6,1,1
145.283,10938,35,NOERROR,2,1,1,0,-88.3344,-27.85217,-46.77246,38.5108,16.53032,0.01444983,-0.4969203,0.502501,-88.3344,-21.09794,5.008957E-06,-85,-2,5,1,1
145.296,10939,35,NOERROR,2,1,1,0,-88.33398,-28.29162,-46.15723,37.89557,16.51586,0.01442856,-0.4960667,0.5054776,-88.33398,-21.42943,5.008957E-06,-85,-1,5,1,1
145.309,10940,35,NOERROR,2,1,1,0,-88.33356,-28.81897,-45.4541,37.28033,16.49612,0.01439645,-0.494837,0.509077,-88.33356,-21.83767,5.008957E-06,-85,-1,5,1,1
145.322,10941,35,NOERROR,2,1,1,0,-88.33315,-29.25842,-44.83887,36.6651,16.47568,0.01437354,-0.4939279,0.5120189,-88.33315,-22.16723,5.008957E-06,-85,-1,5,1,1
145.336,10942,35,NOERROR,2,1,1,0,-88.33274,-29.78576,-44.22363,36.04987,16.45633,0.01432694,-0.4922034,0.5157005,-88.33274,-22.6034,5.008957E-06,-85,-1,5,1,1
145.349,10943,35,NOERROR,2,1,1,0,-88.33232,-30.22522,-43.6084,35.34674,16.44304,0.01430246,-0.4912398,0.5186081,-88.33232,-22.9314,5.008957E-06,-85,-1,6,1,1
145.362,10944,35,NOERROR,2,1,1,0,-88.33191,-30.66467,-42.99316,34.73151,16.43045,0.01427719,-0.4902511,0.5214991,-88.33191,-23.25853,5.008957E-06,-85,-1,6,1,1
145.375,10945,35,NOERROR,2,1,1,0,-88.33108,-31.10412,-42.46582,34.11627,16.42345,0.01424232,-0.4888097,0.5244997,-88.33108,-23.61559,5.008957E-06,-85,-1,6,1,1
145.389,10946,35,NOERROR,2,1,1,0,-88.33067,-31.63147,-41.93848,33.50104,16.41864,0.01417953,-0.4865349,0.5282326,-88.33067,-24.08114,5.008957E-06,-85,-1,5,1,1
145.402,10947,35,NOERROR,2,1,1,0,-88.32941,-32.07092,-41.41113,32.8858,16.41833,0.01414663,-0.4850407,0.5312006,-88.32941,-24.43798,5.008957E-06,-85,-2,6,1,1
145.415,10948,35,NOERROR,2,1,1,0,-88.32859,-32.51037,-40.88379,32.35846,16.41833,0.01410928,-0.4835227,0.5341532,-88.32859,-24.79457,5.008957E-06,-85,-1,5,1,1
145.428,10949,35,NOERROR,2,1,1,0,-88.32693,-32.86193,-40.35645,31.74323,16.42617,0.01410236,-0.4828039,0.5363497,-88.32693,-25.04127,5.008957E-06,-85,-2,5,1,1
145.442,10950,35,NOERROR,2,1,1,0,-88.32402,-33.30139,-39.91699,31.21588,16.43589,0.01406866,-0.4808154,0.5394023,-88.32402,-25.42933,5.008957E-06,-85,-1,4,1,1
145.455,10951,35,NOERROR,2,1,1,0,-88.31738,-33.74084,-39.38965,30.77643,16.45004,0.01407784,-0.4792298,0.5423104,-88.31738,-25.78516,5.008957E-06,-85,-2,4,1,1
145.468,10952,35,NOERROR,2,1,1,0,-88.30493,-34.0924,-38.9502,30.1612,16.4704,0.01414651,-0.478028,0.5445992,-88.30493,-26.06311,5.008957E-06,-84,-1,4,1,1
145.481,10953,35,NOERROR,2,1,1,0,-88.28543,-34.53186,-38.51074,29.63385,16.50117,0.01424776,-0.4759704,0.5476084,-88.28543,-26.45152,5.008957E-06,-84,-2,4,1,1
145.495,10954,35,NOERROR,2,1,1,0,-88.26551,-34.88342,-38.07129,29.10651,16.53304,0.01437596,-0.4747334,0.5498738,-88.26551,-26.72921,5.008957E-06,-85,-1,4,1,1
145.508,10955,35,NOERROR,2,1,1,0,-88.25223,-35.23498,-37.63184,28.57916,16.57151,0.01444792,-0.4734831,0.5521284,-88.25223,-27.00668,5.008957E-06,-85,-1,4,1,1
145.521,10956,35,NOERROR,2,1,1,0,-88.24767,-35.58654,-37.19238,28.05182,16.60843,0.01444703,-0.4722202,0.554372,-88.24767,-27.28391,5.008957E-06,-85,-1,4,1,1
145.534,10957,35,NOERROR,2,1,1,0,-88.24559,-35.93811,-36.75293,27.61237,16.64838,0.01442504,-0.4709432,0.5566045,-88.24559,-27.56093,5.008957E-06,-85,-2,4,1,1
145.548,10958,35,NOERROR,2,1,1,0,-88.24226,-36.28967,-36.40137,27.08502,16.69392,0.01439969,-0.4692253,0.558959,-88.24226,-27.87189,5.008957E-06,-85,-2,4,1,1
145.561,10959,35,NOERROR,2,1,1,0,-88.2377,-36.64123,-35.96191,26.64557,16.74615,0.01439689,-0.4679187,0.5611698,-88.2377,-28.14868,5.008957E-06,-85,-2,3,1,1
145.574,10960,35,NOERROR,2,1,1,0,-88.23314,-36.99279,-35.61035,26.20612,16.79675,0.01438029,-0.4661718,0.5635031,-88.23314,-28.45987,5.008957E-06,-85,-2,4,1,1
145.587,10961,35,NOERROR,2,1,1,0,-88.22525,-37.25647,-35.25879,25.76666,16.85511,0.01441681,-0.4652768,0.5651122,-88.22525,-28.65864,5.008957E-06,-85,-2,3,1,1
145.601,10962,35,NOERROR,2,1,1,0,-88.21902,-37.60803,-34.81934,25.32721,16.91908,0.01442556,-0.46393,0.5672921,-88.21902,-28.93503,5.008957E-06,-84,-2,2,1,1
145.614,10963,35,NOERROR,2,1,1,0,-88.20741,-37.8717,-34.46777,24.88776,16.98413,0.01449109,-0.463015,0.5688856,-88.20741,-29.1334,5.008957E-06,-84,-2,3,1,1
145.627,10964,35,NOERROR,2,1,1,0,-88.1879,-38.13537,-34.11621,24.5362,17.0498,0.01461956,-0.4620899,0.5704723,-88.1879,-29.33156,5.008957E-06,-84,-2,3,1,1
145.64,10965,35,NOERROR,2,1,1,0,-88.17047,-38.39904,-33.76465,24.18463,17.11012,0.01473049,-0.4611571,0.5720521,-88.17047,-29.52954,5.008957E-06,-84,-3,2,1,1
145.654,10966,35,NOERROR,2,1,1,0,-88.16549,-38.66272,-33.41309,23.74518,17.16522,0.01474063,-0.4602194,0.5736251,-88.16549,-29.72732,5.008957E-06,-84,-3,3,1,1
145.667,10967,35,NOERROR,2,1,1,0,-88.16549,-38.92639,-33.06152,23.39362,17.21651,0.01471038,-0.459275,0.5751911,-88.16549,-29.92492,5.008957E-06,-84,-3,3,1,1
145.68,10968,35,NOERROR,2,1,1,0,-88.16508,-39.10217,-32.70996,23.04206,17.26431,0.01471146,-0.4592061,0.576046,-88.16508,-30.00864,5.008957E-06,-84,-3,3,1,1
145.693,10969,35,NOERROR,2,1,1,0,-88.16425,-39.36584,-32.3584,22.69049,17.26431,0.01468743,-0.4582478,0.5775995,-88.16425,-30.2057,5.008957E-06,-84,-3,4,1,1
145.707,10970,35,NOERROR,2,1,1,0,-88.16383,-39.54162,-32.00684,22.42682,17.31126,0.01468819,-0.458169,0.5784435,-88.16383,-30.2887,5.008957E-06,-85,-3,4,1,1
145.72,10971,35,NOERROR,2,1,1,0,-88.163,-39.7174,-31.74316,22.16315,17.36364,0.01467862,-0.4576629,0.5794242,-88.163,-30.40764,5.008957E-06,-85,-3,3,1,1
145.733,10972,35,NOERROR,2,1,1,0,-88.16259,-39.89318,-31.47949,21.98737,17.41393,0.01466555,-0.4571533,0.5804015,-88.16259,-30.52643,5.008957E-06,-85,-4,4,1,1
145.746,10973,35,NOERROR,2,1,1,0,-88.16259,-39.98108,-31.21582,21.7237,17.46576,0.01467767,-0.4575309,0.5806737,-88.16259,-30.53102,5.008957E-06,-84,-4,4,1,1
145.76,10974,35,NOERROR,2,1,1,0,-88.16217,-40.06897,-30.95215,21.54791,17.51815,0.01469311,-0.4579067,0.5809426,-88.16217,-30.53539,5.008957E-06,-84,-4,3,1,1
145.773,10975,35,NOERROR,2,1,1,0,-88.16176,-40.24475,-30.77637,21.37213,17.5609,0.01466624,-0.4569673,0.5820564,-88.16176,-30.69023,5.008957E-06,-84,-3,3,1,1
145.786,10976,35,NOERROR,2,1,1,0,-88.16176,-40.33264,-30.60059,21.19635,17.59517,0.01466466,-0.4569182,0.5824667,-88.16176,-30.73093,5.008957E-06,-84,-3,3,1,1
145.799,10977,35,NOERROR,2,1,1,0,-88.16134,-40.33264,-30.4248,21.10846,17.62222,0.01469504,-0.457761,0.5821738,-88.16134,-30.65746,5.008957E-06,-84,-3,4,1,1
145.813,10978,35,NOERROR,2,1,1,0,-88.16134,-40.42053,-30.24902,20.93268,17.63659,0.01469342,-0.4577104,0.5825814,-88.16134,-30.69797,5.008957E-06,-85,-3,4,1,1
145.826,10979,35,NOERROR,2,1,1,0,-88.16134,-40.42053,-30.07324,20.84479,17.63955,0.01472043,-0.4585519,0.5822846,-88.16134,-30.62434,5.008957E-06,-85,-2,3,1,1
145.839,10980,35,NOERROR,2,1,1,0,-88.16093,-40.42053,-29.98535,20.66901,17.63955,0.01473727,-0.4589722,0.5821352,-88.16093,-30.58752,5.008957E-06,-85,-3,4,1,1
145.852,10981,35,NOERROR,2,1,1,0,-88.16093,-40.42053,-29.89746,20.66901,17.63652,0.01475076,-0.4593925,0.5819852,-88.16093,-30.5507,5.008957E-06,-85,-2,4,1,1
145.866,10982,35,NOERROR,2,1,1,0,-88.16093,-40.42053,-29.80957,20.58112,17.62766,0.01476424,-0.4598124,0.5818345,-88.16093,-30.51385,5.008957E-06,-85,-2,4,1,1
145.879,10983,35,NOERROR,2,1,1,0,-88.16093,-40.42053,-29.80957,20.58112,17.61926,0.01476424,-0.4598124,0.5818345,-88.16093,-30.51385,5.008957E-06,-85,-2,4,1,1
145.892,10984,35,NOERROR,2,1,1,0,-88.16051,-40.42053,-29.80957,20.58112,17.60745,0.01476753,-0.4598123,0.5818345,-88.16051,-30.51385,5.008957E-06,-85,-1,3,1,1
145.905,10985,35,NOERROR,2,1,1,0,-88.16051,-40.33264,-29.72168,20.58112,17.59766,0.01480964,-0.4611233,0.5809761,-88.16051,-30.36325,5.008957E-06,-86,0,3,1,1
145.919,10986,35,NOERROR,2,1,1,0,-88.16051,-40.33264,-29.72168,20.58112,17.58779,0.01480964,-0.4611233,0.5809761,-88.16051,-30.36325,5.008957E-06,-86,0,3,1,1
145.932,10987,35,NOERROR,2,1,1,0,-88.16051,-40.33264,-29.72168,20.58112,17.5783,0.01480964,-0.4611233,0.5809761,-88.16051,-30.36325,5.008957E-06,-86,0,3,1,1
145.945,10988,35,NOERROR,2,1,1,0,-88.1601,-40.24475,-29.72168,20.58112,17.55608,0.01484159,-0.4620134,0.5802678,-88.1601,-30.2496,5.008957E-06,-86,-1,5,1,1
145.958,10989,35,NOERROR,2,1,1,0,-88.1601,-40.15686,-29.72168,20.58112,17.53292,0.01487015,-0.4629025,0.579558,-88.1601,-30.13605,5.008957E-06,-86,0,4,1,1
145.972,10990,35,NOERROR,2,1,1,0,-88.1601,-40.15686,-29.72168,20.58112,17.50665,0.01487015,-0.4629025,0.579558,-88.1601,-30.13605,5.008957E-06,-86,0,4,1,1
145.985,10991,35,NOERROR,2,1,1,0,-88.1601,-40.06897,-29.72168,20.58112,17.48038,0.01489868,-0.4637906,0.5788469,-88.1601,-30.02262,5.008957E-06,-86,0,4,1,1
145.998,10992,35,NOERROR,2,1,1,0,-88.1601,-39.98108,-29.80957,20.58112,17.45691,0.01491372,-0.4642589,0.5782889,-88.1601,-29.94592,5.008957E-06,-86,0,4,1,1
146.011,10993,35,NOERROR,2,1,1,0,-88.15968,-39.98108,-29.80957,20.58112,17.43374,0.0149171,-0.4642588,0.5782889,-88.15968,-29.94592,5.008957E-06,-86,1,3,1,1
146.025,10994,35,NOERROR,2,1,1,0,-88.15968,-39.89318,-29.80957,20.58112,17.41268,0.01494557,-0.4651449,0.5775757,-88.15968,-29.83266,5.008957E-06,-86,0,4,1,1
146.038,10995,35,NOERROR,2,1,1,0,-88.15968,-39.80529,-29.89746,20.58112,17.39527,0.01496056,-0.4656115,0.5770163,-88.15968,-29.75605,5.008957E-06,-86,1,3,1,1
146.051,10996,35,NOERROR,2,1,1,0,-88.15968,-39.80529,-29.89746,20.58112,17.37786,0.01496056,-0.4656115,0.5770163,-88.15968,-29.75605,5.008957E-06,-86,0,4,1,1
146.064,10997,35,NOERROR,2,1,1,0,-88.15968,-39.7174,-29.98535,20.66901,17.36449,0.01497553,-0.4660773,0.5764562,-88.15968,-29.67945,5.008957E-06,-86,1,4,1,1
146.078,10998,35,NOERROR,2,1,1,0,-88.15968,-39.62951,-29.98535,20.66901,17.35152,0.01500391,-0.4669606,0.5757402,-88.15968,-29.56642,5.008957E-06,-86,1,3,1,1
146.091,10999,35,NOERROR,2,1,1,0,-88.15968,-39.62951,-30.07324,20.66901,17.33753,0.01499047,-0.4665422,0.5758954,-88.15968,-29.60287,5.008957E-06,-86,1,3,1,1
146.104,11000,35,NOERROR,2,1,1,0,-88.15927,-39.54162,-30.07324,20.66901,17.32711,0.01502216,-0.4674245,0.5751786,-88.15927,-29.4899,5.008957E-06,-86,1,3,1,1
146.117,11001,35,NOERROR,2,1,1,0,-88.15927,-39.54162,-30.16113,20.66901,17.31872,0.01500872,-0.4670062,0.5753338,-88.15927,-29.52629,5.008957E-06,-86,1,3,1,1
146.131,11002,35,NOERROR,2,1,1,0,-88.15927,-39.54162,-30.24902,20.7569,17.31032,0.01499527,-0.4665877,0.5754883,-88.15927,-29.56268,5.008957E-06,-87,1,2,1,1
146.144,11003,35,NOERROR,2,1,1,0,-88.15927,-39.45373,-30.24902,20.7569,17.30209,0.01502361,-0.4674695,0.5747715,-88.15927,-29.44974,5.008957E-06,-86,2,2,1,1
146.157,11004,35,NOERROR,2,1,1,0,-88.15927,-39.45373,-30.24902,20.7569,17.29587,0.01502361,-0.4674695,0.5747715,-88.15927,-29.44974,5.008957E-06,-86,2,2,1,1
146.17,11005,35,NOERROR,2,1,1,0,-88.15927,-39.45373,-30.24902,20.7569,17.29323,0.01502361,-0.4674695,0.5747715,-88.15927,-29.44974,5.008957E-06,-87,2,2,1,1
146.184,11006,35,NOERROR,2,1,1,0,-88.15927,-39.45373,-30.24902,20.7569,17.28996,0.01502361,-0.4674695,0.5747715,-88.15927,-29.44974,5.008957E-06,-87,1,3,1,1
146.197,11007,35,NOERROR,2,1,1,0,-88.15927,-39.45373,-30.24902,20.7569,17.28996,0.01502361,-0.4674695,0.5747715,-88.15927,-29.44974,5.008957E-06,-86,2,2,1,1
146.21,11008,35,NOERROR,2,1,1,0,-88.15885,-39.45373,-30.24902,20.7569,17.29027,0.01502701,-0.4674694,0.5747715,-88.15885,-29.44974,5.008957E-06,-86,1,3,1,1
146.223,11009,35,NOERROR,2,1,1,0,-88.15885,-39.45373,-30.24902,20.7569,17.29097,0.01502701,-0.4674694,0.5747715,-88.15885,-29.44974,5.008957E-06,-86,0,3,1,1
146.237,11010,35,NOERROR,2,1,1,0,-88.15885,-39.45373,-30.24902,20.7569,17.29276,0.01502701,-0.4674694,0.5747715,-88.15885,-29.44974,5.008957E-06,-86,0,3,1,1
